47, 288, 116.13594445969491
121, 26, 123.93926601166449
193, 198, 128.70684318001287
195, 40, 124.77388351214097
219, 167, 137.24110755173584
109, 147, 138.75447637063763
252, 4, 126.56778530916849
12, 57, 111.3009606736242
68, 39, 116.66803097470358
120, 117, 134.7650052955002
48, 36, 119.24171152446219
171, 42, 121.35467811159967
13, 68, 110.39295466590336
148, 158, 140.73434931973523
260, 139, 132.81466975644858
121, 125, 138.06899400065709
111, 13, 112.07325079744666
5, 212, 123.68552053158851
97, 75, 124.13150884159836
235, 13, 121.26572989711472
138, 53, 121.95054852906028
170, 56, 131.94594506000266
232, 10, 126.87478759147079
181, 224, 132.1272076242505
166, 187, 134.34884768977702
204, 256, 122.84023726384045
139, 94, 134.46452350921928
8, 33, 109.94338628512585
180, 31, 124.88619251184663
125, 181, 127.82479047245596
35, 207, 129.3457367484978
132, 274, 116.26505347517023
74, 154, 127.08875897330458
194, 169, 147.45929941468336
258, 296, 109.76454980340168
74, 103, 122.97319021563283
25, 88, 117.00046048895464
180, 289, 111.5537357789603
246, 151, 128.6580094590268
145, 201, 124.963321252297
144, 225, 125.89403734641556
189, 150, 144.36285610800897
217, 23, 118.32773846022543
120, 50, 122.61009328153767
172, 100, 126.73894823608333
70, 90, 126.971384911534
275, 31, 121.64866038658273
169, 6, 123.12681038383867
95, 12, 112.00151587197253
249, 241, 126.87851575013391
194, 137, 139.36711269579234
118, 72, 117.75282353166929
91, 73, 115.58141213268132
27, 44, 111.66290850626416
230, 242, 117.61910779506702
12, 85, 116.86071709493422
155, 238, 128.47821995944886
275, 101, 142.41813221423416
63, 164, 145.51910611285547
119, 7, 116.29332502564209
84, 131, 130.25519569263201
231, 217, 134.82928993127302
225, 178, 138.15989929924905
164, 93, 129.57870017034315
46, 107, 121.48292801170726
273, 107, 129.17408606785676
247, 3, 121.93583775793633
149, 130, 133.95332781696823
250, 56, 137.2001494591014
227, 82, 137.1554046735223
6, 222, 117.66177244984844
71, 52, 114.96494364340694
284, 283, 109.26325965701042
83, 206, 129.4816656199511
77, 192, 132.15585041045333
9, 42, 111.26748542301982
57, 57, 115.16796185498958
14, 123, 122.24780056553357
238, 275, 123.66860455935196
136, 158, 131.60987959889812
278, 59, 145.2348913496801
147, 135, 139.05201516640622
137, 23, 115.54385569094232
185, 238, 119.1819617588298
187, 17, 121.52760981321822
168, 64, 128.25479870860343
299, 255, 110.85856507352545
261, 57, 129.34728314567553
287, 213, 114.56545904342478
289, 48, 127.02796108081073
157, 136, 132.46376039214957
176, 271, 127.45886447730969
114, 197, 128.79765724456448
18, 142, 128.66355712737547
208, 248, 128.47943192727698
36, 39, 110.00235202609275
114, 200, 137.17169828961622
236, 69, 140.20693087773745
85, 132, 125.26405756755061
285, 147, 121.82993292594065
205, 50, 126.12399144788061
9, 30, 113.54815600251585
260, 99, 143.85464631263258
126, 193, 126.83372329410741
40, 72, 117.29295180187171
271, 208, 130.15907013160717
126, 111, 134.14119031686366
181, 62, 133.78625762336176
265, 282, 116.82025977088159
223, 272, 123.13804122826103
114, 211, 126.81522694022587
267, 225, 121.9191427974727
288, 21, 123.65253268102686
274, 115, 132.1707858380562
104, 297, 118.36427119679429
46, 281, 122.0080062823893
10, 133, 117.57178871892302
31, 20, 107.4141972771087
95, 138, 124.12750298618401
227, 139, 145.40048817110033
207, 157, 145.58602089593222
136, 101, 133.51322002988292
20, 249, 111.46107301853375
113, 85, 127.57423929032186
72, 202, 138.51613840278216
130, 164, 133.5095717494523
265, 30, 134.92917585627762
212, 225, 121.03355211249836
196, 38, 125.69851093271222
252, 97, 134.377422505028
273, 193, 129.13871600055506
113, 231, 127.60786327635907
166, 59, 121.07343291445422
76, 134, 128.00006389505032
260, 13, 128.3717077278669
10, 211, 118.78829974370169
84, 153, 127.89860870204352
155, 231, 129.86756534006727
58, 135, 130.83275985062363
221, 152, 145.80058280479327
60, 41, 111.67131950871769
263, 274, 112.76722719229484
177, 46, 126.52570279584559
228, 283, 113.3709412095489
274, 24, 124.21836423788162
99, 123, 133.03532303160668
74, 292, 116.4037423560362
277, 231, 116.05641917229437
216, 18, 130.71013306697725
158, 200, 135.65016571369387
49, 162, 140.97349231231507
16, 116, 125.76814118165491
32, 48, 109.81478696529247
0, 218, 123.42565533603634
195, 189, 133.9030630902813
27, 251, 118.45893920863232
189, 181, 135.78049978984575
221, 232, 125.87492704534304
111, 226, 120.33690328166666
117, 178, 138.17423282121032
167, 113, 127.75371592515023
173, 56, 121.9628913990251
106, 93, 128.23083028766743
111, 232, 133.20516541831608
259, 294, 117.28965466101724
250, 236, 127.12532090761674
287, 82, 147.55333817139052
125, 167, 135.8631721639723
86, 205, 125.00365393617264
115, 35, 119.42407991107842
58, 18, 109.20450314295746
159, 82, 133.6323139701862
198, 202, 140.94337139284528
8, 53, 118.58814253940211
10, 197, 122.93582970168677
249, 8, 120.5787539953159
45, 132, 133.11226163829278
14, 277, 119.43950562764299
143, 236, 126.78189911220859
126, 82, 128.3286443850091
140, 255, 121.0692081348304
270, 134, 126.29349755624773
35, 295, 114.79004019043478
161, 299, 114.14661059237454
98, 72, 126.92007506552285
242, 108, 141.8911428551429
207, 155, 153.9925141817393
250, 239, 116.72513751469651
185, 75, 129.83968006134322
272, 92, 137.37766361880506
270, 186, 129.9576807955288
237, 214, 123.09150360176885
269, 54, 140.02196632105654
161, 0, 120.26186591458627
89, 106, 124.10143364695006
284, 213, 125.31681398274368
265, 136, 137.61893869937617
196, 295, 115.02482074583442
42, 57, 122.73916480969554
63, 72, 117.22493220541354
167, 195, 134.7873218055581
147, 254, 125.38625797792312
12, 28, 105.20705827377597
294, 233, 122.73885707746958
258, 53, 136.45173821057608
259, 265, 120.58883768110381
111, 25, 111.69444955196786
73, 126, 126.51378542408222
282, 271, 120.72090448842873
69, 114, 129.80648740609823
94, 160, 129.241053927265
92, 89, 124.85051115798859
270, 136, 138.9785211135037
237, 199, 134.50728908830695
27, 299, 116.87285837414633
243, 143, 140.05303226774697
146, 41, 128.30932217887505
257, 54, 132.1147388826969
213, 221, 132.3337476500661
223, 140, 147.20052431319957
68, 86, 115.40525339880347
218, 286, 120.77891990387138
143, 46, 126.0523538004598
110, 147, 136.51469464601814
25, 198, 121.01811558763343
110, 122, 124.74273458204124
287, 181, 119.44647762625073
191, 2, 117.56305623604187
47, 281, 113.37191314041706
189, 194, 136.40685967595104
29, 121, 127.68786602394971
41, 122, 129.26329938990904
83, 103, 122.85969046191235
220, 91, 133.94624653737634
95, 133, 133.57210429314077
257, 247, 122.11455630836569
48, 133, 131.6328697019134
254, 221, 131.78317538732026
234, 213, 121.8556962730381
283, 274, 118.93518624855902
292, 123, 134.77383256367094
215, 118, 144.12764972474662
153, 237, 130.9520172070744
294, 4, 118.95576750680065
271, 245, 121.61323781750276
70, 57, 123.85130739415268
77, 13, 109.30569365364339
103, 248, 130.4099128302645
75, 107, 128.97669210318352
116, 265, 117.57730556730611
123, 278, 118.68810593015309
146, 251, 123.75796640083782
127, 79, 127.90158952118429
66, 112, 125.10510512857765
76, 111, 133.57105811824306
104, 20, 113.3706396426009
0, 2, 104.71255595559987
168, 78, 125.65413308386036
176, 72, 122.2202325730776
243, 279, 109.88043231336982
239, 103, 131.55891071359233
130, 184, 135.65848018999614
118, 156, 134.57667074236477
221, 179, 137.777750565471
169, 184, 136.939354533342
65, 190, 138.01915310893796
58, 150, 131.62633760355664
65, 205, 134.437079098459
12, 253, 123.1828074263454
193, 27, 127.38499258483446
236, 65, 138.42758951287493
142, 46, 130.1377062377178
260, 255, 116.14032136805754
214, 273, 121.5792943159532
70, 185, 137.14025611527418
9, 218, 121.54427859513255
111, 203, 135.91108613735324
44, 39, 111.99589929196887
245, 138, 141.12943026820776
268, 2, 117.91042293647978
74, 167, 144.83174662896414
239, 78, 140.91365228051467
263, 168, 127.7869768534112
232, 165, 131.79481111670398
149, 239, 129.72171509023676
281, 234, 121.99146777246928
213, 144, 143.7582697991627
246, 26, 122.08302592573462
200, 179, 135.74726960668053
203, 226, 132.98285155449494
149, 211, 127.66283955931534
154, 9, 118.22879752596793
277, 242, 123.55471084333283
167, 14, 121.88272314367254
39, 1, 106.45949950030679
170, 184, 136.59211612180357
281, 115, 133.7602347492155
67, 278, 123.82522302177296
41, 209, 124.8543282082998
155, 133, 129.47066668754405
183, 155, 140.23365010154902
209, 35, 128.4678493970494
107, 119, 125.46574645759593
250, 164, 137.91875170416208
9, 96, 113.61387657089293
164, 39, 130.4396481782693
91, 181, 128.66631624297892
10, 79, 116.1095295440603
244, 186, 128.9576515596407
195, 42, 130.0207304167948
124, 66, 117.79964925165856
172, 274, 116.92030754667411
245, 160, 137.5584309569204
70, 224, 128.44531443973148
271, 297, 111.64884586127536
1, 169, 122.4698549185665
126, 282, 116.95810275744739
136, 141, 137.3184810417472
209, 18, 122.01991391500403
242, 24, 122.6411834317886
290, 287, 116.5835266544394
263, 30, 125.25013136701003
263, 254, 122.20995863773683
30, 294, 119.12650368814397
221, 141, 137.58645836917037
297, 177, 122.90374606026712
111, 158, 127.16001904025582
149, 127, 135.95979852037362
133, 139, 131.8175314022976
227, 228, 129.35516455547682
50, 239, 127.36088822255208
283, 138, 123.47701313758306
26, 21, 113.18625567466464
145, 52, 128.5349453361553
109, 146, 128.66699270205228
154, 41, 126.4006744793412
41, 274, 121.18537598640775
237, 94, 128.2613754189026
1, 128, 113.55496867763331
195, 102, 127.03593710277224
228, 278, 120.41954125327504
218, 57, 135.21601887225995
285, 131, 133.04505924077782
19, 121, 127.66427257730149
220, 296, 117.33497986451233
134, 111, 136.33305967675346
101, 175, 137.66612758119973
73, 129, 122.46497429753293
203, 65, 130.4519476426357
93, 283, 113.97520614282813
277, 80, 145.67631448360567
157, 60, 132.70259107068694
197, 243, 124.70081064265511
145, 167, 127.89500676918362
175, 163, 146.11768369919156
258, 193, 126.32168689397406
13, 214, 128.185173480492
148, 75, 122.13105090208248
65, 272, 121.33250654223009
153, 88, 128.4887367271146
109, 178, 139.25819082850265
108, 151, 135.96638225862074
88, 203, 131.59142977634738
83, 126, 124.8224163356835
99, 124, 128.922201437143
196, 64, 132.1783190715664
138, 291, 120.62292084328341
78, 179, 145.33641085857312
49, 142, 122.30256565634635
166, 204, 134.93201026770765
73, 256, 117.34527226098916
27, 90, 119.72354143458938
98, 119, 128.71970382804986
214, 246, 130.21944388044065
243, 22, 131.77711027040837
206, 15, 121.01489545793741
258, 75, 132.4712881366696
156, 48, 124.72628506571418
223, 290, 123.83624217768063
129, 91, 121.07223972716002
0, 82, 111.88862331419402
148, 50, 127.5649680574661
52, 120, 125.78958014064952
253, 134, 131.04225245577882
274, 289, 120.98377366538651
286, 70, 142.95693624725033
147, 257, 125.79283961456744
291, 90, 129.28069847215096
104, 231, 130.30873312639707
145, 261, 124.46054232351656
133, 288, 119.5138967779225
62, 152, 130.0822482093356
0, 246, 110.22838039721168
224, 244, 122.94105313529259
94, 231, 123.05760075555871
98, 207, 131.85217970746504
271, 218, 125.08377415028959
174, 29, 122.428060468083
54, 106, 128.41253215962016
194, 22, 125.90689447776325
262, 9, 117.90387074097114
274, 165, 127.73690362678613
73, 109, 132.39363641058355
133, 182, 132.40902492188258
187, 116, 142.6603338626934
276, 285, 117.6665931337474
128, 84, 131.55540461249012
2, 23, 109.37916444863954
209, 104, 137.072950751383
176, 221, 127.21108564350364
298, 38, 121.2981045716632
206, 254, 120.7548283916795
104, 96, 127.49173263039367
30, 233, 115.21024016783568
83, 277, 120.8607063892383
230, 81, 134.05436780057957
7, 262, 114.97326636982172
263, 237, 126.4712716929002
89, 33, 121.10719720466096
86, 248, 124.75115782304741
269, 238, 121.54711572396994
190, 276, 126.03017101694715
81, 295, 121.80857679534344
98, 140, 137.16894045440768
160, 71, 125.22120804374941
299, 246, 122.42441375798724
112, 115, 132.0877867212942
255, 170, 133.7459014439896
248, 194, 128.66137610382057
194, 138, 142.14571125203838
123, 178, 130.98340456055953
122, 104, 129.1492906645272
68, 151, 136.18814518853762
258, 117, 128.87732843469342
199, 158, 158.86774108924402
2, 244, 117.70486796737252
227, 9, 122.00407359571504
77, 115, 125.10813015376078
217, 252, 119.86249152215436
159, 32, 126.97697872078741
100, 13, 119.84916848941779
50, 49, 109.82371133038646
32, 215, 120.47243572636248
217, 210, 131.1158015934848
192, 187, 145.61255021650913
66, 157, 132.9239686408827
12, 111, 120.52910118451396
175, 266, 121.81124109836603
113, 277, 126.569346001643
83, 177, 133.66400794080238
106, 12, 121.56195767070736
117, 290, 114.14500842899317
291, 49, 133.47637867826427
146, 80, 125.33772418013841
279, 159, 128.22836234936938
39, 264, 116.45704792051724
235, 258, 125.16090049123976
158, 227, 129.30855435606483
100, 264, 120.1923677714508
296, 181, 118.86048712474891
201, 87, 130.74947216139574
103, 118, 133.33630010061412
292, 109, 136.63984998276936
210, 194, 129.92480808009017
105, 226, 121.96147285044016
54, 264, 116.96291434659048
8, 136, 128.2332066729056
229, 9, 126.23456961860416
230, 128, 133.7248393149265
274, 63, 143.21193146822714
38, 196, 125.37565513722653
3, 244, 111.78097487992042
80, 29, 109.67998192618086
81, 148, 134.170000608753
208, 298, 121.63405237108405
46, 252, 122.22804534191323
42, 217, 133.1712211732875
35, 141, 127.85962765553614
217, 95, 134.58680563102985
205, 43, 120.0595705715761
42, 30, 112.82257759374575
218, 208, 137.65886255316576
259, 161, 124.68088476735221
284, 33, 131.37496609347673
258, 172, 130.03220834242785
2, 157, 126.35401599243045
67, 134, 131.0643459926274
165, 297, 112.10315569126917
175, 154, 137.59393524309777
24, 264, 114.95195140503647
22, 250, 116.97270950233812
112, 175, 127.05020009440338
2, 83, 111.6439549258039
36, 146, 120.30823162487992
87, 177, 131.13515174678335
259, 172, 137.43999335161158
165, 218, 124.80964366784796
271, 281, 122.42504891466233
262, 141, 138.6668344117515
139, 155, 127.31417618767622
179, 0, 113.85568401516244
61, 75, 121.43893957880853
209, 165, 141.23104945532535
172, 172, 142.33353996494492
206, 297, 115.72630031347602
117, 103, 126.52425591907843
222, 274, 112.04410432091285
22, 39, 119.89243627261045
199, 161, 173.31133230196858
32, 43, 117.16990445675627
224, 183, 137.54164633246887
153, 111, 129.70046190244616
149, 163, 141.42146785237267
237, 265, 121.73023696135755
208, 190, 134.49180558032845
261, 250, 123.28240527936924
59, 291, 114.80331740809709
9, 175, 118.14975358967126
284, 19, 125.81330633650285
6, 88, 109.25945034090607
18, 152, 119.88232892017909
216, 214, 132.54106579111334
73, 241, 117.67028802548914
294, 111, 132.7449880439171
222, 52, 137.1170126406536
275, 111, 133.56302067385852
102, 269, 123.92362294245304
152, 253, 122.82118949742642
201, 247, 126.31690381559004
247, 193, 132.84878133083726
108, 100, 124.06873346290713
140, 102, 135.5156700192522
146, 5, 122.1381668329508
246, 14, 124.60752332276343
84, 38, 114.92526503293054
77, 243, 127.862158636133
254, 64, 138.67243410007796
191, 210, 127.38466501360175
209, 79, 129.53290606061705
141, 72, 126.0617355546225
121, 28, 124.46288131666866
120, 222, 121.87116665005229
274, 88, 145.80704272161404
157, 179, 129.10916502553715
7, 165, 129.45694282861822
181, 183, 137.0108328907405
244, 119, 136.19297428425327
139, 68, 131.11285361037127
38, 25, 109.93492958092494
204, 231, 130.26466078012984
13, 63, 113.48654484406582
126, 257, 126.67895198506619
128, 228, 129.49712529961965
156, 216, 129.03241037296053
142, 267, 119.60556293302243
292, 282, 107.04510033408114
279, 208, 124.65056680594688
152, 182, 132.66167661434358
89, 103, 133.72466413145796
268, 37, 133.54756539872153
176, 25, 120.7232896321532
47, 241, 124.44029486440546
4, 155, 116.79779295565338
289, 12, 130.43321757515605
230, 112, 139.1150667633853
275, 92, 135.10928602266887
290, 30, 126.74009045872248
185, 125, 135.73232228673234
117, 40, 128.2550977537211
174, 93, 130.09510192203345
114, 78, 117.85576654622253
123, 260, 120.30254305057521
206, 83, 127.60549988030363
175, 135, 145.82819995366853
209, 142, 149.91982910679945
30, 268, 118.23463635367133
113, 46, 123.48327370798889
226, 124, 144.52178915320172
78, 256, 127.08434080021514
179, 255, 123.93682094524593
47, 142, 122.6028395661319
101, 95, 119.65794413499052
196, 224, 129.47402352918155
259, 69, 133.04733252444623
196, 67, 127.79070582796044
120, 212, 123.35777929444068
111, 173, 131.47882823531353
61, 31, 116.27374263917423
194, 39, 120.06008322415343
48, 39, 113.62928625807817
4, 80, 121.28184428801565
221, 270, 124.24785537545758
260, 166, 124.45433565668603
52, 173, 142.4366099512983
47, 125, 124.64184320236052
271, 235, 127.95892630460493
185, 180, 145.58378943330894
71, 82, 120.76739883529811
255, 178, 134.39913434124244
296, 69, 137.27742842781774
11, 248, 120.96724138937527
123, 83, 127.59370609150075
40, 69, 123.40406645592273
160, 109, 129.64119614221516
299, 289, 107.47265170988054
205, 64, 133.0379179262064
298, 197, 129.22396813684583
113, 204, 126.82995303956635
46, 227, 130.2477116284112
185, 239, 127.94585946945224
17, 194, 129.73953419370912
210, 216, 133.11363424564547
197, 63, 131.23128425758256
271, 279, 111.25637620449174
249, 53, 131.59768528701517
136, 201, 125.45536987766918
194, 157, 147.3107852433502
96, 94, 125.29011192372262
113, 73, 128.46938104099135
78, 37, 123.22168359601815
33, 65, 123.75836444258454
27, 286, 120.59825043351628
8, 156, 120.54967456461577
77, 268, 123.27778782343255
235, 134, 144.41279275619027
235, 199, 137.54178801850165
234, 115, 141.80511292326813
72, 172, 140.65155491164185
273, 223, 128.14265500690678
125, 296, 119.6567404903252
204, 12, 118.04227343830814
71, 136, 123.14047056609522
224, 289, 114.80827995835769
243, 281, 110.62691448118954
254, 20, 121.38140330346742
70, 33, 112.31646791124518
112, 36, 118.96519707661666
250, 3, 127.88443830248264
251, 59, 141.5144172092069
42, 34, 122.13197784029134
216, 118, 138.67388355044378
